지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
진주,2022.1.1,경상대태양광,0.905,3.37896,-2,,0.5,42,8.5,12.13
진주,2022.1.2,경상대태양광,0.905,3.14208,-0.7,,0.8,56.4,8.5,11.46
진주,2022.1.3,경상대태양광,0.905,3.21192,-0.7,,0.5,56.3,8.5,12.18
진주,2022.1.4,경상대태양광,0.905,2.8944,0.1,,0.5,62.5,8.3,10.57
진주,2022.1.5,경상대태양광,0.905,0.90288,2.2,,0.4,41.5,0.2,4.23
진주,2022.1.6,경상대태양광,0.905,3.41352,3,0,0.8,45.6,8.6,12.41
진주,2022.1.7,경상대태양광,0.905,3.30408,-1.2,,0.3,55.5,8.6,12.15
진주,2022.1.8,경상대태양광,0.905,3.30624,-1.1,,0.4,55.8,8.6,12.48
진주,2022.1.9,경상대태양광,0.905,2.40408,0.6,,0.3,70,7.6,9.72
진주,2022.1.10,경상대태양광,0.905,2.79144,1.9,,0.4,71.4,8.3,10.47
진주,2022.1.11,경상대태양광,0.905,3.50928,0.1,,2.3,44.4,8.5,12.84
진주,2022.1.12,경상대태양광,0.905,3.54312,-2.2,,1.1,42,8.7,12.97
진주,2022.1.13,경상대태양광,0.905,3.41784,-2.4,,2,43.8,8.7,12.68
진주,2022.1.14,경상대태양광,0.905,3.56256,-3,,0.5,47.5,8.7,13.26
진주,2022.1.15,경상대태양광,0.905,2.6892,-0.3,,0.4,50,6.6,10.42
진주,2022.1.16,경상대태양광,0.905,3.15792,0.2,,1,55,8.7,11.58
진주,2022.1.17,경상대태양광,0.905,3.168,-1.6,,0.8,55.8,8.1,11.73
진주,2022.1.18,경상대태양광,0.905,3.6504,-2.2,,0.8,36.4,8.8,13.74
진주,2022.1.19,경상대태양광,0.905,3.28176,-1.6,,0.8,47.4,8.8,12.57
진주,2022.1.20,경상대태양광,0.905,3.5712,-1.4,,1,48.4,8.9,13.43
진주,2022.1.21,경상대태양광,0.905,3.31344,-1.9,,0.4,55.3,9,12.84
진주,2022.1.22,경상대태양광,0.905,2.09376,2.3,,0.4,62,5,8.97
진주,2022.1.23,경상대태양광,0.905,1.7028,5.2,,0.4,69.8,3.6,7.96
진주,2022.1.24,경상대태양광,0.905,1.37736,3.9,,1,66.4,1.8,6.48
진주,2022.1.25,경상대태양광,0.905,1.17648,3.8,,0.4,70.4,0.8,5.04
진주,2022.1.26,경상대태양광,0.905,3.2544,2,,0.6,66.8,9.1,12.86
진주,2022.1.27,경상대태양광,0.905,3.18024,2.3,,0.4,59.3,9.1,12.33
진주,2022.1.28,경상대태양광,0.905,3.64248,2,,0.7,44.6,8.7,14.3
진주,2022.1.29,경상대태양광,0.905,3.13992,3.4,,1.5,25.1,7.6,12.51
진주,2022.1.30,경상대태양광,0.905,3.12264,2.1,,1,28.5,8.9,12.32
진주,2022.1.31,경상대태양광,0.905,3.80376,-0.1,,0.7,41.5,9.4,15.04
진주,2022.2.1,경상대태양광,0.905,3.54024,0.7,,1.6,54.3,9,13.69
진주,2022.2.2,경상대태양광,0.905,2.65896,0,,0.9,54.8,6.1,10.89
진주,2022.2.3,경상대태양광,0.905,3.95352,1.3,,1.1,40.9,9.5,15.55
진주,2022.2.4,경상대태양광,0.905,3.762,0.5,,1.6,38.1,9.5,14.81
진주,2022.2.5,경상대태양광,0.905,4.07664,-1.8,,2.3,44,9.5,15.69
진주,2022.2.6,경상대태양광,0.905,3.62448,-1.3,,1.2,46.5,9.3,14.86
진주,2022.2.7,경상대태양광,0.905,1.8504,-1.2,,0.6,53,3.3,8.33
진주,2022.2.8,경상대태양광,0.905,3.7368,1.7,,0.8,42,9.7,15.04
진주,2022.2.9,경상대태양광,0.905,2.88072,1.9,,0.4,56.5,7.6,12.33
진주,2022.2.10,경상대태양광,0.905,3.48768,4.6,,1,45.1,8.7,14.89
진주,2022.2.11,경상대태양광,0.905,3.86424,2.3,,0.7,47.6,9.9,15.96
진주,2022.2.12,경상대태양광,0.905,3.75408,4.3,,0.7,47.4,9.8,15.6
진주,2022.2.13,경상대태양광,0.905,2.86488,6.1,,0.8,56.6,7.3,12.29
진주,2022.2.14,경상대태양광,0.905,2.32632,5.5,,1.1,61.6,4.4,10.38
진주,2022.2.15,경상대태양광,0.905,3.99312,0.2,,1.5,50.3,9.9,16.56
진주,2022.2.16,경상대태양광,0.905,4.21776,-2.9,,1.9,45.4,9.9,17.35
진주,2022.2.17,경상대태양광,0.905,4.08816,-3.4,,1.6,33,9.9,16.75
진주,2022.2.18,경상대태양광,0.905,4.04856,-0.6,,0.6,47.9,10,16.87
진주,2022.2.19,경상대태양광,0.905,2.21832,3.3,,1.3,50.5,4,9.92
진주,2022.2.20,경상대태양광,0.905,4.6224,-1.1,,2.3,32.5,10.1,18.75
진주,2022.2.21,경상대태양광,0.905,4.1256,-0.1,,1.3,47.1,9.9,17.19
진주,2022.2.22,경상대태양광,0.905,4.17312,0.1,,1.6,37.5,9.6,17.38
진주,2022.2.23,경상대태양광,0.905,3.78936,-0.1,,1.9,30,8.3,15.85
진주,2022.2.24,경상대태양광,0.905,4.45392,0.2,,1.3,36.5,10.2,18.96
진주,2022.2.25,경상대태양광,0.905,4.30416,1.9,,0.8,50.6,10.2,18.63
진주,2022.2.26,경상대태양광,0.905,3.9204,5,0,1.3,55.8,10,16.96
진주,2022.2.27,경상대태양광,0.905,4.4892,5.6,0,1.3,37,10.5,19.63
진주,2022.2.28,경상대태양광,0.905,3.38256,5.2,,0.8,42.9,8.7,15.69
진주,2022.3.1,경상대태양광,0.905,2.93904,8.1,1.8,1,64.8,5.8,12.69
진주,2022.3.2,경상대태양광,0.905,4.74048,3.5,,0.8,49.8,10.4,20.37
진주,2022.3.3,경상대태양광,0.905,4.55832,4.3,,0.8,61.5,10.5,19.45
진주,2022.3.4,경상대태양광,0.905,3.25152,7.2,,1.2,67.6,6.6,13.75
진주,2022.3.5,경상대태양광,0.905,4.79232,6.8,,2.9,33.9,10.2,20.49
진주,2022.3.6,경상대태양광,0.905,4.91544,3,,1,38,10.7,21.36
진주,2022.3.7,경상대태양광,0.905,3.79152,4.1,,0.7,53.9,9.1,16.1
진주,2022.3.8,경상대태양광,0.905,4.4856,5.2,,0.7,55.5,10.6,19.87
진주,2022.3.9,경상대태양광,0.905,4.50432,6.7,,0.7,54.3,10.6,20.3
진주,2022.3.10,경상대태양광,0.905,3.68352,8.4,,0.9,64.1,9.8,16.44
진주,2022.3.11,경상대태양광,0.905,2.11104,10.5,0,0.6,78.5,3.8,9.92
진주,2022.3.12,경상대태양광,0.905,3.74328,14.2,,1.3,78.6,8.7,15.86
진주,2022.3.13,경상대태양광,0.905,0.5652,15.1,8.8,0.9,90.3,0,2.46
진주,2022.3.14,경상대태양광,0.905,0.53064,11.3,1.7,0.9,96.4,0.5,2.85
진주,2022.3.15,경상대태양광,0.905,4.64256,9.4,,0.9,70.8,9.8,20.71
진주,2022.3.16,경상대태양광,0.905,4.52232,11,,0.7,60.9,10.2,20.75
진주,2022.3.17,경상대태양광,0.905,0.80856,9.5,7,1.1,83,0,3.68
진주,2022.3.18,경상대태양광,0.905,1.07208,7.2,8.1,1.8,80.6,0,6.1
진주,2022.3.19,경상대태양광,0.905,2.15424,4.7,3.7,1.2,79.5,3.2,9.32
진주,2022.3.20,경상대태양광,0.905,3.43008,6.1,,0.7,68.6,8.9,16.9
진주,2022.3.21,경상대태양광,0.905,3.57912,7.4,,0.8,55.5,7.3,16.69
진주,2022.3.22,경상대태양광,0.905,4.428,8.7,,1,53.8,10,20.12
진주,2022.3.23,경상대태양광,0.905,2.80152,6.8,,0.6,66.9,3.8,12.63
진주,2022.3.24,경상대태양광,0.905,4.56984,8,,0.8,63.6,10.6,21.36
진주,2022.3.25,경상대태양광,0.905,1.83816,11.6,16.7,1.2,79.6,1.3,8.16
진주,2022.3.26,경상대태양광,0.905,3.48768,14.9,66,2.2,77.1,7.3,17.68
진주,2022.3.27,경상대태양광,0.905,4.81176,12.2,,1.9,52.8,11.1,22.41
진주,2022.3.28,경상대태양광,0.905,3.97152,8.2,,1.1,48.8,10.6,18.59
진주,2022.3.29,경상대태양광,0.905,5.0472,9.2,,0.8,60.9,11.3,24.06
진주,2022.3.30,경상대태양광,0.905,3.07224,12.6,,0.9,80.3,4.3,14.52
진주,2022.3.31,경상대태양광,0.905,2.58336,13,2.1,1.2,81.9,5.2,13.06
진주,2022.4.1,경상대태양광,0.905,4.4172,9.8,0.4,1.4,62.1,8.9,21.11
진주,2022.4.2,경상대태양광,0.905,4.73472,9.5,,0.9,64.6,11.1,23.93
진주,2022.4.3,경상대태양광,0.905,4.97232,9.2,,0.8,61.8,11.2,24.24
진주,2022.4.4,경상대태양광,0.905,5.0292,10.5,,0.8,60.8,11.2,24.54
진주,2022.4.5,경상대태양광,0.905,4.15368,11.6,,1,53.3,10.5,20.22
진주,2022.4.6,경상대태양광,0.905,4.76568,12.6,,0.8,50.4,11.2,23.49
진주,2022.4.7,경상대태양광,0.905,4.42368,13.4,0,1.3,52.6,9.5,21.77
진주,2022.4.8,경상대태양광,0.905,5.05368,12.4,,1.1,61.6,11.5,24.93
진주,2022.4.9,경상대태양광,0.905,4.88808,15,,1.1,63.4,11.5,23.83
진주,2022.4.10,경상대태양광,0.905,4.85928,16.3,,1.2,70.6,11,24.23
진주,2022.4.11,경상대태양광,0.905,3.40128,17,,1,84.3,6.5,17.22
진주,2022.4.12,경상대태양광,0.905,4.47696,19.2,,1.3,80.4,8.9,21.28
진주,2022.4.13,경상대태양광,0.905,0.84024,15.2,0.5,1.4,84.1,0,3.99
진주,2022.4.14,경상대태양광,0.905,2.27808,12.1,0,2,71.1,4,10.85
진주,2022.4.15,경상대태양광,0.905,4.1832,13.1,,1.7,64,7.8,22.26
진주,2022.4.16,경상대태양광,0.905,5.01408,11.6,,1.2,61.9,12,25.77
진주,2022.4.17,경상대태양광,0.905,5.15016,12.5,,0.7,55.9,11.7,27.04
진주,2022.4.18,경상대태양광,0.905,3.92688,14.8,,0.7,51.8,9.7,19.47
진주,2022.4.19,경상대태양광,0.905,4.81824,15.3,,0.9,46.8,11.3,24.32
진주,2022.4.20,경상대태양광,0.905,5.07312,15,,1,48.6,12.2,26.59
진주,2022.4.21,경상대태양광,0.905,1.34496,11.6,4.6,0.3,82.8,2.4,7.16
진주,2022.4.22,경상대태양광,0.905,5.03064,16.4,,1.1,74,11,25.16
진주,2022.4.23,경상대태양광,0.905,3.2004,17.2,,1.1,73.9,5.3,15.93
진주,2022.4.24,경상대태양광,0.905,4.83984,19.3,,0.9,71.5,11.9,25.7
진주,2022.4.25,경상대태양광,0.905,3.76632,19.2,17.9,0.8,71,8.5,19.44
진주,2022.4.26,경상대태양광,0.905,0.80424,18.2,29.8,0.6,95.4,0,5.11
진주,2022.4.27,경상대태양광,0.905,4.65624,17.6,,1,65,11.3,24.94
진주,2022.4.28,경상대태양광,0.905,4.26024,16.4,,1.1,62.9,10.8,22.5
진주,2022.4.29,경상대태양광,0.905,1.9584,12.1,16.3,1.7,76.8,4.5,15.22
진주,2022.4.30,경상대태양광,0.905,3.63888,14.1,,0.9,68.4,6.7,19.38
진주,2022.5.1,경상대태양광,0.905,5.26608,15.3,,1.6,40.4,12.1,27.83
진주,2022.5.2,경상대태양광,0.905,4.45968,13.6,0,1.2,51.8,10.5,23.22
진주,2022.5.3,경상대태양광,0.905,5.24448,13.1,,1.1,61.6,12.7,28.26
진주,2022.5.4,경상대태양광,0.905,5.24664,14.7,,1,67.8,11.9,28.12
진주,2022.5.5,경상대태양광,0.905,5.28408,16.8,,0.9,68.4,11.2,28.72
진주,2022.5.6,경상대태양광,0.905,4.9068,18.3,,1,72.1,12.8,27.27
진주,2022.5.7,경상대태양광,0.905,4.5792,19.8,,1,67.6,10.9,26.21
진주,2022.5.8,경상대태양광,0.905,4.31424,17.2,0,1.4,57.4,10.4,22.94
진주,2022.5.9,경상대태양광,0.905,3.49488,16.2,,1.1,59.8,6.5,18.74
진주,2022.5.10,경상대태양광,0.905,4.01544,16.1,0,0.9,56.3,6.4,21.12
진주,2022.5.11,경상대태양광,0.905,3.1788,18.7,0,0.7,65.8,4.7,18.02
진주,2022.5.12,경상대태양광,0.905,2.53008,20.7,,0.7,75.6,2.2,14.22
진주,2022.5.13,경상대태양광,0.905,1.31112,18.5,0.9,0.7,86.1,0.1,6.58
진주,2022.5.14,경상대태양광,0.905,5.05296,17.6,,1.5,43.3,11.2,28.28
진주,2022.5.15,경상대태양광,0.905,5.11488,16.2,,1.4,43.9,11.7,28.56
진주,2022.5.16,경상대태양광,0.905,5.09544,16.2,,1,55,11.2,28.54
진주,2022.5.17,경상대태양광,0.905,4.54536,18,,1,59.8,11.1,24.42
진주,2022.5.18,경상대태양광,0.905,4.87152,19.6,,1.1,56.8,12.7,27.6
진주,2022.5.19,경상대태양광,0.905,3.62232,18.5,,0.8,57.1,6.6,19.12
진주,2022.5.20,경상대태양광,0.905,3.52152,18.7,,0.8,68.1,6.3,19.19
진주,2022.5.21,경상대태양광,0.905,4.11624,20.3,0,0.8,69.4,10.7,25.13
진주,2022.5.22,경상대태양광,0.905,4.71312,22.5,,0.8,58.8,12.5,27.75
진주,2022.5.23,경상대태양광,0.905,4.18104,21.1,,0.9,67.9,12.1,24.34
진주,2022.5.24,경상대태양광,0.905,4.69872,22.2,,0.9,62.5,12.4,27.63
진주,2022.5.25,경상대태양광,0.905,4.69728,21.9,,1.1,65.9,12.4,27.21
진주,2022.5.26,경상대태양광,0.905,4.93632,21.7,,1.2,47,12.1,28.47
진주,2022.5.27,경상대태양광,0.905,4.37256,21.2,,1.8,48.3,13.3,30.35
진주,2022.5.28,경상대태양광,0.905,3.924,21.3,,1,51.9,11.3,22.27
진주,2022.5.29,경상대태양광,0.905,5.01984,21.3,0,1.2,56.5,12.9,30.17
진주,2022.5.30,경상대태양광,0.905,3.14856,22.9,,1.3,63.3,4.6,19.1
진주,2022.5.31,경상대태양광,0.905,4.986,22.1,,1.3,48.1,13.3,30.48
진주,2022.6.1,경상대태양광,0.905,4.74696,22,,1.1,53.1,11.2,27.78
진주,2022.6.2,경상대태양광,0.905,4.94352,21.3,,1,68.9,13.1,29.64
진주,2022.6.3,경상대태양광,0.905,4.66056,22.4,,1,69,12.4,28.18
진주,2022.6.4,경상대태양광,0.905,4.08312,21.8,,1.3,57.9,10.7,23.37
진주,2022.6.5,경상대태양광,0.905,0.52128,17.1,59.6,0.8,89.5,0,2.65
진주,2022.6.6,경상대태양광,0.905,3.71592,20.7,0.4,1.1,75.6,7.7,22.11
진주,2022.6.7,경상대태양광,0.905,1.58688,18.3,6.9,0.8,75.3,1.1,9.22
진주,2022.6.8,경상대태양광,0.905,2.916,18,0.8,0.9,81,4.5,16.24
진주,2022.6.9,경상대태양광,0.905,4.49352,19.9,,0.9,72.9,9.9,25.18
진주,2022.6.10,경상대태양광,0.905,3.75912,20.2,,0.8,74.5,9.3,21.45
진주,2022.6.11,경상대태양광,0.905,3.36816,22.1,,0.9,73,6.7,19.79
진주,2022.6.12,경상대태양광,0.905,3.8628,20.8,,1,70.5,9.8,22.87
진주,2022.6.13,경상대태양광,0.905,2.06136,20.1,1.8,1.2,75,0.5,10.97
진주,2022.6.14,경상대태양광,0.905,0.93312,16.9,5.3,1.4,88.9,0,4.29
진주,2022.6.15,경상대태양광,0.905,4.14576,20.4,0.7,1.1,83.9,6.7,20.27
진주,2022.6.16,경상대태양광,0.905,4.52088,23.8,,1.5,66.1,12.3,28.63
진주,2022.6.17,경상대태양광,0.905,4.18536,22.8,,1.2,79.1,7.8,21.58
진주,2022.6.18,경상대태양광,0.905,4.34664,25,,1.1,76.4,10.5,25.49
진주,2022.6.19,경상대태양광,0.905,4.67856,25.1,,1.2,77.6,10.6,26.08
진주,2022.6.20,경상대태양광,0.905,3.80664,25.1,,0.9,79.3,8.1,20.82
진주,2022.6.21,경상대태양광,0.905,4.17456,26.1,,1.1,75,11.1,26.54
진주,2022.6.22,경상대태양광,0.905,4.59648,26.1,,1.2,78.1,12.4,27.48
진주,2022.6.23,경상대태양광,0.905,2.3688,24.9,0.2,1.2,86.1,0.5,9.12
진주,2022.6.24,경상대태양광,0.905,3.00816,25.2,22.9,1.5,86.5,6,15.97
진주,2022.6.25,경상대태양광,0.905,3.64248,25.1,,1.3,83.5,6.6,18.79
진주,2022.6.26,경상대태양광,0.905,3.28536,25.7,3.6,1.3,86.9,5.4,16.76
진주,2022.6.27,경상대태양광,0.905,1.51344,25.6,12.1,1.4,91.8,0.1,6.58
진주,2022.6.28,경상대태양광,0.905,1.22832,25.6,3.1,1.5,89.6,0,8.12
진주,2022.6.29,경상대태양광,0.905,2.61864,25.7,2.2,1.4,89.8,0.8,10.44
진주,2022.6.30,경상대태양광,0.905,4.73184,26.6,1.7,1.5,85,10.6,27.76
진주,2022.7.1,경상대태양광,0.905,4.78872,26.8,,0.9,81.4,11.3,28.15
진주,2022.7.2,경상대태양광,0.905,4.302,27.3,,1,77.1,10.1,25.27
진주,2022.7.3,경상대태양광,0.905,4.25664,27.8,,0.8,72.3,9.1,24.53
진주,2022.7.4,경상대태양광,0.905,2.90736,27,0.7,0.7,80.9,7,16.68
진주,2022.7.5,경상대태양광,0.905,3.05064,27.4,,0.8,78.6,6.9,20.18
진주,2022.7.6,경상대태양광,0.905,3.88296,27.9,,1,81.6,7.8,22.66
진주,2022.7.7,경상대태양광,0.905,4.03488,28.5,,1.3,81.8,9.6,25.35
진주,2022.7.8,경상대태양광,0.905,2.1276,27,6.9,1,90.3,3.1,11.83
진주,2022.7.9,경상대태양광,0.905,3.8592,27.4,,0.9,76.8,10.4,23.74
진주,2022.7.10,경상대태양광,0.905,4.16664,27.3,,1,78.3,10.6,24.16
진주,2022.7.11,경상대태양광,0.905,1.20888,25.1,40.1,0.5,93.6,3.3,8.2
진주,2022.7.12,경상대태양광,0.905,2.39832,26,,0.8,84.9,2.5,13.16
진주,2022.7.13,경상대태양광,0.905,1.46376,24.5,0,0.8,85,0.8,7.97
진주,2022.7.14,경상대태양광,0.905,3.582,28.5,0.7,0.9,77.6,6.7,18.73
진주,2022.7.15,경상대태양광,0.905,4.42872,27,,0.8,76.5,13.2,26.37
진주,2022.7.16,경상대태양광,0.905,4.536,26.9,,1.1,67.8,12.9,26.05
진주,2022.7.17,경상대태양광,0.905,3.58704,26.6,0,0.9,73.5,7.5,21.67
진주,2022.7.18,경상대태양광,0.905,0.32832,22.4,100.3,0.6,96.4,0,2.24
진주,2022.7.19,경상대태양광,0.905,3.65976,26.5,0.1,0.9,81.6,10.2,27.56
진주,2022.7.20,경상대태양광,0.905,4.29336,26.6,0,0.8,75.6,12.1,25.43
진주,2022.7.21,경상대태양광,0.905,3.2292,26,5.8,1.5,80.5,7.9,22.81
진주,2022.7.22,경상대태양광,0.905,3.60792,25.5,,0.9,74.5,9.2,23.14
진주,2022.7.23,경상대태양광,0.905,2.28096,24.4,5.2,0.8,85.4,2.4,12.76
진주,2022.7.24,경상대태양광,0.905,3.87504,26.1,16.8,1.3,84.6,8.1,22.58
진주,2022.7.25,경상대태양광,0.905,4.14288,26.6,,0.9,82.3,10.4,25.96
진주,2022.7.26,경상대태양광,0.905,3.03624,25.9,,0.9,84.1,6.2,18.56
진주,2022.7.27,경상대태양광,0.905,4.16664,25.8,,0.8,80,10.1,24.74
진주,2022.7.28,경상대태양광,0.905,2.57904,26.2,0,0.6,85.8,3.6,12.59
진주,2022.7.29,경상대태양광,0.905,3.68208,28.3,,1,80.1,10.3,21.56
진주,2022.7.30,경상대태양광,0.905,1.53576,27.6,0.1,0.9,80.6,0.8,7.93
진주,2022.7.31,경상대태양광,0.905,0.67896,25.9,41.3,1.3,93.3,0,3.38
진주,2022.8.1,경상대태양광,0.905,0.94752,27.5,18.9,2.5,84.6,0,4.83
진주,2022.8.2,경상대태양광,0.905,2.09232,27.1,11.9,1.2,90.6,4.1,12.15
진주,2022.8.3,경상대태양광,0.905,3.6576,28,1.7,1,86.5,8.8,20.63
진주,2022.8.4,경상대태양광,0.905,3.52656,28.7,3.1,0.8,84.4,9.8,22.19
진주,2022.8.5,경상대태양광,0.905,3.12984,28.4,,0.9,84.5,8.2,18.64
진주,2022.8.6,경상대태양광,0.905,3.73752,29.3,,0.8,82.1,10.3,23.5
진주,2022.8.7,경상대태양광,0.905,3.80376,29.2,,1,83.9,7.9,22.84
진주,2022.8.8,경상대태양광,0.905,3.12768,28.9,,1.4,77.6,4.2,17.34
진주,2022.8.9,경상대태양광,0.905,2.50128,28.5,,1.3,78.9,2.2,13.82
진주,2022.8.10,경상대태양광,0.905,2.08872,28.1,,1.4,80.6,0.4,10.93
진주,2022.8.11,경상대태양광,0.905,0.918,26.8,3.6,1,89.8,0,4.56
진주,2022.8.12,경상대태양광,0.905,3.12264,29.1,,0.8,82.6,8.7,19.71
진주,2022.8.13,경상대태양광,0.905,3.25728,28.1,0,0.8,84.8,6.5,17.38
진주,2022.8.14,경상대태양광,0.905,3.79584,29.3,,1.4,78.6,10.8,22.59
진주,2022.8.15,경상대태양광,0.905,3.5532,29.6,,1.9,74,9.1,22.26
진주,2022.8.16,경상대태양광,0.905,0.7236,26.6,27.7,1.3,89.9,0,4.12
진주,2022.8.17,경상대태양광,0.905,1.23624,25.2,4.6,0.8,91.9,2.3,8.25
진주,2022.8.18,경상대태양광,0.905,4.15368,25.2,,0.9,80.3,11.5,23.95
진주,2022.8.19,경상대태양광,0.905,3.64248,27,,1.1,83.4,7.8,19.19
진주,2022.8.20,경상대태양광,0.905,1.1052,27.1,24.2,0.8,92,0.8,5.56
진주,2022.8.21,경상대태양광,0.905,3.49488,26.8,,0.9,80.3,8,19.11
진주,2022.8.22,경상대태양광,0.905,4.26816,25.7,,0.8,76.4,10.8,22.98
진주,2022.8.23,경상대태양광,0.905,1.90584,25.8,0.5,0.4,86.8,2.1,10.03
진주,2022.8.24,경상대태양광,0.905,0.93024,22.3,40.2,1,92.4,0.7,5.73
진주,2022.8.25,경상대태양광,0.905,3.99312,24,,0.7,78.6,9.4,22.86
진주,2022.8.26,경상대태양광,0.905,4.6872,24,,0.9,70.6,11,25.28
진주,2022.8.27,경상대태양광,0.905,3.2328,21.6,,0.6,75.9,5.9,16.55
진주,2022.8.28,경상대태양광,0.905,4.22784,20.7,,0.7,71.5,8.8,22.65
진주,2022.8.29,경상대태양광,0.905,2.19528,21.5,0,0.7,78.6,2.7,11.23
진주,2022.8.30,경상대태양광,0.905,0.396,21.3,20.6,0.5,91.9,0.1,2.36
진주,2022.8.31,경상대태양광,0.905,1.45584,22.7,0.3,0.6,90.6,0.8,8.06
진주,2022.9.1,경상대태양광,0.905,1.56672,21.9,0,0.7,85.9,2.2,8.68
진주,2022.9.2,경상대태양광,0.905,0.27648,20.6,4.7,0.5,93.8,0,2.04
진주,2022.9.3,경상대태양광,0.905,1.13256,22,3.2,0.7,91.9,0.2,6.55
진주,2022.9.4,경상대태양광,0.905,2.61792,24.8,0.1,0.5,89.8,4.4,13.92
진주,2022.9.5,경상대태양광,0.905,0.51768,24.5,53.8,0.8,95.5,0,2.82
진주,2022.9.6,경상대태양광,0.905,4.19688,23.1,103.7,2.3,73.9,8.4,21.12
진주,2022.9.7,경상대태양광,0.905,4.57848,20.6,,0.5,74.3,11.2,24.05
진주,2022.9.8,경상대태양광,0.905,4.31784,21.1,,0.7,73,11.1,22.74
진주,2022.9.9,경상대태양광,0.905,4.0752,21.5,,0.7,75.4,8.6,20.69
진주,2022.9.10,경상대태양광,0.905,1.89864,21.3,,1,77.1,1.3,10.09
진주,2022.9.11,경상대태양광,0.905,3.04632,22.4,,0.5,82.1,7.2,16.13
진주,2022.9.12,경상대태양광,0.905,1.71648,22.4,0,0.6,82.9,1.3,7.97
진주,2022.9.13,경상대태양광,0.905,2.6028,24.4,,1.1,71.8,4.8,13.39
진주,2022.9.14,경상대태양광,0.905,2.58984,24.2,,1.7,66.1,5.5,14.77
진주,2022.9.15,경상대태양광,0.905,2.33496,24,,1,76.8,2.3,10.51
진주,2022.9.16,경상대태양광,0.905,2.47104,24.7,,0.8,82.6,3.7,12.8
진주,2022.9.17,경상대태양광,0.905,2.80008,25.4,1.1,0.6,87,6.3,14.98
진주,2022.9.18,경상대태양광,0.905,3.24504,27.6,,2,73.8,7.7,17.42
진주,2022.9.19,경상대태양광,0.905,3.078,27.5,,2.9,62.9,6.9,15.06
진주,2022.9.20,경상대태양광,0.905,3.37248,20.5,,1.3,57.1,7.6,18.24
진주,2022.9.21,경상대태양광,0.905,3.79368,17.8,,1.1,67.9,10,20.08
진주,2022.9.22,경상대태양광,0.905,3.8988,18,,0.6,73.6,10.2,19.65
진주,2022.9.23,경상대태양광,0.905,3.89952,20.3,,0.9,64.9,9.2,20.07
진주,2022.9.24,경상대태양광,0.905,4.13712,19,,1.1,57.1,8.8,20.26
진주,2022.9.25,경상대태양광,0.905,1.40112,17.6,,0.4,77.4,0.8,7.62
진주,2022.9.26,경상대태양광,0.905,1.16064,18.2,0,0.5,83.4,0.3,6.53
진주,2022.9.27,경상대태양광,0.905,3.95568,19.7,0,0.7,74,9.1,19.23
진주,2022.9.28,경상대태양광,0.905,2.79576,19.4,,0.5,77.6,5.8,14.22
진주,2022.9.29,경상대태양광,0.905,4.2192,19.6,,0.6,75.5,10.5,20.79
진주,2022.9.30,경상대태양광,0.905,4.15728,19.4,,0.6,75.5,10.5,20.63
진주,2022.10.1,경상대태양광,0.905,4.03416,20.1,,0.5,72.4,10.5,20.09
진주,2022.10.2,경상대태양광,0.905,3.4416,20.6,,0.6,78.9,9.6,16.87
진주,2022.10.3,경상대태양광,0.905,2.3148,24.7,0,1,81.6,4.8,11.67
진주,2022.10.4,경상대태양광,0.905,1.27368,23.1,16.9,1.5,79.9,2.9,6.76
진주,2022.10.5,경상대태양광,0.905,2.22624,17.9,0.5,0.9,81.6,5.6,13.98
진주,2022.10.6,경상대태양광,0.905,2.35584,17.4,2.1,0.7,82.5,5.2,12.44
진주,2022.10.7,경상대태양광,0.905,2.886552,17,,1.2,69.1,7.3,16.7
진주,2022.10.8,경상대태양광,0.905,3.172392,15.8,,1,68.9,6.7,15.64
진주,2022.10.9,경상대태양광,0.905,0.838368,14.1,2.6,0.5,88.4,0,4.44
진주,2022.10.10,경상대태양광,0.905,3.873744,13.5,,2.4,64.3,9.5,18.51
진주,2022.10.11,경상대태양광,0.905,4.382352,13.2,,1.3,67.5,10.5,19.66
진주,2022.10.12,경상대태양광,0.905,4.099536,13,,0.8,75.3,10.4,18.74
진주,2022.10.13,경상대태양광,0.905,4.014576,15.8,,0.9,73.4,10.2,18.32
진주,2022.10.14,경상대태양광,0.905,4.004208,15.3,,0.6,78.3,9.6,18.03
진주,2022.10.15,경상대태양광,0.905,3.99132,15.9,,0.6,78.3,9.7,18.1
진주,2022.10.16,경상대태양광,0.905,3.91572,17.2,,0.6,78.6,10.2,17.96
진주,2022.10.17,경상대태양광,0.905,3.836592,15.2,,1.7,55.8,9.9,17.18
진주,2022.10.18,경상대태양광,0.905,4.2516,10.6,,1.3,50.5,10.1,18.8
진주,2022.10.19,경상대태양광,0.905,4.218696,9.1,,0.9,62,10.1,18.49
진주,2022.10.20,경상대태양광,0.905,4.107096,9.9,,0.6,65.4,10.1,18.38
진주,2022.10.21,경상대태양광,0.905,2.415456,13.1,0.1,0.4,76.3,4.8,11.88
진주,2022.10.22,경상대태양광,0.905,2.71404,15.5,0.1,0.4,,6.1,10.59
진주,2022.10.23,경상대태양광,0.905,3.680568,,,,,1.4,1.23
진주,2022.10.24,경상대태양광,0.905,4.019832,,,,,,
