지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
서산,2022.4.1,당진자재창고태양광,0.7,4.003968,7.5,,2.1,64,10.9,22.2
서산,2022.4.2,당진자재창고태양광,0.7,3.867552,4.8,,1.6,68.1,9.8,23.43
서산,2022.4.3,당진자재창고태양광,0.7,3.877344,6.5,,1.5,63.6,11.7,24.04
서산,2022.4.4,당진자재창고태양광,0.7,3.930432,7.5,,1.4,56.6,11.6,24.36
서산,2022.4.5,당진자재창고태양광,0.7,3.315456,7.1,,1.8,56.6,8.6,19.32
서산,2022.4.6,당진자재창고태양광,0.7,3.642912,10,,1.5,62.8,8.7,21.08
서산,2022.4.7,당진자재창고태양광,0.7,3.865056,9.3,0.4,2.4,63.3,9.9,23.48
서산,2022.4.8,당진자재창고태양광,0.7,3.88056,10.5,,1.7,64,11.9,24.57
서산,2022.4.9,당진자재창고태양광,0.7,3.358848,15.6,0,4.7,51.4,9.9,22.23
서산,2022.4.10,당진자재창고태양광,0.7,3.68592,16.7,,3.4,56.4,11.5,23.93
서산,2022.4.11,당진자재창고태양광,0.7,3.497808,17.8,,2.3,74.9,10.5,23.09
서산,2022.4.12,당진자재창고태양광,0.7,2.627088,16.1,,3.4,88.6,4.4,15.98
서산,2022.4.13,당진자재창고태양광,0.7,0.218976,11,16.9,3.1,94.6,0,2.67
서산,2022.4.14,당진자재창고태양광,0.7,2.590416,10,10,4.2,82.9,1.8,11.01
서산,2022.4.15,당진자재창고태양광,0.7,3.969024,10.7,,2.2,64.5,11.4,25.38
서산,2022.4.16,당진자재창고태양광,0.7,4.011984,11.3,,2.2,59.5,11.9,25.93
서산,2022.4.17,당진자재창고태양광,0.7,3.959232,10.5,,1.7,75.3,11,25.63
서산,2022.4.18,당진자재창고태양광,0.7,3.358656,12.3,,1.9,64.8,8,21.14
서산,2022.4.19,당진자재창고태양광,0.7,3.87768,12,,1.9,70.6,11.8,25.54
서산,2022.4.20,당진자재창고태양광,0.7,3.962736,12.4,,1.9,65.9,12,26.17
서산,2022.4.21,당진자재창고태양광,0.7,3.121728,12.5,,2.7,62.9,8.4,21.02
서산,2022.4.22,당진자재창고태양광,0.7,1.193664,13.5,,4.1,85.4,0.4,7.49
서산,2022.4.23,당진자재창고태양광,0.7,3.247536,15.1,,1.3,72.5,8.2,20.78
서산,2022.4.24,당진자재창고태양광,0.7,3.424464,16.5,,1.9,83.9,5.6,21.08
서산,2022.4.25,당진자재창고태양광,0.7,1.645968,19,3.2,1.4,79.4,1.8,12.85
서산,2022.4.26,당진자재창고태양광,0.7,3.50928,17.8,3.6,2.8,78.1,6.8,21.24
서산,2022.4.27,당진자재창고태양광,0.7,3.955248,14.3,,2.4,44.8,11.6,25.75
서산,2022.4.28,당진자재창고태양광,0.7,3.226944,14.6,,1.8,56.5,8.1,22.73
서산,2022.4.29,당진자재창고태양광,0.7,2.598816,12.8,18.1,2.6,79,3,16.29
서산,2022.4.30,당진자재창고태양광,0.7,3.143088,11.9,,2,78,5.2,20.16
서산,2022.5.1,당진자재창고태양광,0.7,4.045296,11.6,,2.8,67.6,11.8,27.45
서산,2022.5.2,당진자재창고태양광,0.7,4.133808,11.4,,2.1,66.4,12.2,27.19
서산,2022.5.3,당진자재창고태양광,0.7,4.061472,11.6,,2.2,61.3,12.6,27.77
서산,2022.5.4,당진자재창고태양광,0.7,3.944976,14.7,,3.2,49,12.4,27.06
서산,2022.5.5,당진자재창고태양광,0.7,4.120944,15.7,,2,64.4,13,28.75
서산,2022.5.6,당진자재창고태양광,0.7,3.947856,18.1,,1.8,74,11.2,26
서산,2022.5.7,당진자재창고태양광,0.7,3.473856,15.5,,2.6,65.4,7.8,23.53
서산,2022.5.8,당진자재창고태양광,0.7,1.353168,15.4,0.5,2.1,61.5,2.8,15.59
서산,2022.5.9,당진자재창고태양광,0.7,4.098864,15.8,,2.5,64.4,10,26.28
서산,2022.5.10,당진자재창고태양광,0.7,3.809568,17.6,0,1.9,48.9,10.2,27.3
서산,2022.5.11,당진자재창고태양광,0.7,3.234816,16.8,0.3,1.6,62.1,6.2,21.68
서산,2022.5.12,당진자재창고태양광,0.7,3.948864,17.5,,2,64.9,10,25.36
서산,2022.5.13,당진자재창고태양광,0.7,2.709504,16.3,,2.6,60.3,5.9,15.93
서산,2022.5.14,당진자재창고태양광,0.7,3.39744,13.4,,3,56.4,11.5,26.01
서산,2022.5.15,당진자재창고태양광,0.7,4.12512,13.4,,2.3,57.9,12.8,29.3
서산,2022.5.16,당진자재창고태양광,0.7,3.946416,14.3,,3,70.4,12.9,28.46
서산,2022.5.17,당진자재창고태양광,0.7,3.764448,17.5,,3.4,71.6,12.3,27.12
서산,2022.5.18,당진자재창고태양광,0.7,3.186528,18.9,,4,60.8,10.7,24.92
서산,2022.5.19,당진자재창고태양광,0.7,2.706288,18.2,,3.7,57.4,6.6,19.48
서산,2022.5.20,당진자재창고태양광,0.7,3.518544,18.5,,2.1,64.6,11.2,26.42
서산,2022.5.21,당진자재창고태양광,0.7,3.36672,17.8,,2.4,81.6,9.1,25.35
서산,2022.5.22,당진자재창고태양광,0.7,3.792672,17.5,,3.4,85,9.9,25.68
서산,2022.5.23,당진자재창고태양광,0.7,3.575712,19.7,,2.4,80.1,10.5,25.11
서산,2022.5.24,당진자재창고태양광,0.7,3.760848,20.1,,1.5,68.8,13.2,28.19
서산,2022.5.25,당진자재창고태양광,0.7,2.761632,19,2,2.2,76.6,8.1,21.76
서산,2022.5.26,당진자재창고태양광,0.7,4.04376,17.5,,3.1,69.3,13.5,29.96
서산,2022.5.27,당진자재창고태양광,0.7,4.026336,19,,3,69,12.5,29.18
서산,2022.5.28,당진자재창고태양광,0.7,3.730512,20.3,,3.6,73.8,12.9,26.83
서산,2022.5.29,당진자재창고태양광,0.7,3.038688,20.9,,2.5,74.6,8.7,23.75
서산,2022.5.30,당진자재창고태양광,0.7,1.270272,18.7,0.1,2.1,79.1,0,10.94
서산,2022.5.31,당진자재창고태양광,0.7,3.73272,18.3,,2.2,58,13.1,29.11
서산,2022.6.1,당진자재창고태양광,0.7,3.940416,20.6,,2.7,50.5,13.6,30.68
서산,2022.6.2,당진자재창고태양광,0.7,3.765936,20.4,,2.2,,10.7,26.94
서산,2022.6.3,당진자재창고태양광,0.7,3.460512,22.4,,2.2,,10.1,26.36
서산,2022.6.4,당진자재창고태양광,0.7,2.457456,23.5,,1.5,71.6,7.9,21.37
서산,2022.6.5,당진자재창고태양광,0.7,1.000848,19.8,0,2.2,75,0,6.74
서산,2022.6.6,당진자재창고태양광,0.7,2.517648,19.9,0.1,2.4,70.4,5,16.58
서산,2022.6.7,당진자재창고태양광,0.7,2.218272,18.2,,2.6,70,2.4,14.83
서산,2022.6.8,당진자재창고태양광,0.7,3.611664,19,0,1.5,77.4,5,15.37
서산,2022.6.9,당진자재창고태양광,0.7,2.932512,20,0.1,1.5,76.4,5.2,19.78
서산,2022.6.10,당진자재창고태양광,0.7,2.275152,21.1,0,1.7,70.4,7.1,20.68
서산,2022.6.11,당진자재창고태양광,0.7,3.720096,23.2,,2.2,62.6,11.6,28.29
서산,2022.6.12,당진자재창고태양광,0.7,2.932656,22.5,,2.4,69.9,10,24.12
서산,2022.6.13,당진자재창고태양광,0.7,3.312096,23.9,,2.4,58.9,10,24.81
서산,2022.6.14,당진자재창고태양광,0.7,2.323152,19.5,1.4,3.4,64.5,3.6,14.98
서산,2022.6.15,당진자재창고태양광,0.7,1.330416,18.7,18.1,3,87.9,1,10.9
서산,2022.6.16,당진자재창고태양광,0.7,3.802272,20,,1.9,74.8,8.9,25.14
서산,2022.6.17,당진자재창고태양광,0.7,1.10568,21.4,,2.3,82.8,1.4,12.38
서산,2022.6.18,당진자재창고태양광,0.7,1.778592,22.6,,2.7,82.3,3.6,15.15
서산,2022.6.19,당진자재창고태양광,0.7,1.074192,23.2,0,2.3,83.5,1.7,13.07
서산,2022.6.20,당진자재창고태양광,0.7,3.717744,24.5,,1.5,78.4,6.6,21.56
서산,2022.6.21,당진자재창고태양광,0.7,3.54024,23.7,,2.2,79.8,11.3,27.18
서산,2022.6.22,당진자재창고태양광,0.7,2.499312,24.3,,1.8,75.9,9.3,24.66
서산,2022.6.23,당진자재창고태양광,0.7,0.398544,23,31.2,3.8,92,0,5.03
서산,2022.6.24,당진자재창고태양광,0.7,1.918128,22.1,9.5,3.5,90.8,0,8.51
서산,2022.6.25,당진자재창고태양광,0.7,2.675664,24,,3.4,88.5,0.7,11.44
서산,2022.6.26,당진자재창고태양광,0.7,1.663632,25.1,0.1,4.8,86.8,0,6.18
서산,2022.6.27,당진자재창고태양광,0.7,0.59976,26.3,0.5,5.1,81.6,0,6.43
서산,2022.6.28,당진자재창고태양광,0.7,0.777168,26,0.2,6.7,81.8,0,5.73
서산,2022.6.29,당진자재창고태양광,0.7,0.758688,24.2,209.6,4.9,92.9,0,3.86
서산,2022.6.30,당진자재창고태양광,0.7,0.751728,25,81.6,3.9,90.3,0,5.96
서산,2022.7.1,당진자재창고태양광,0.7,3.38088,26.5,,2.7,81.3,10.2,27.47
서산,2022.7.2,당진자재창고태양광,0.7,3.591552,26.8,,1.4,79.8,11.2,25.42
서산,2022.7.3,당진자재창고태양광,0.7,3.492768,27.5,,1.5,69.1,10.9,26.55
서산,2022.7.4,당진자재창고태양광,0.7,2.955648,26.7,11.2,1,78.3,3.5,15.17
서산,2022.7.5,당진자재창고태양광,0.7,3.20208,27,,1.2,79,5.2,18.78
서산,2022.7.6,당진자재창고태양광,0.7,2.289696,28.8,0.8,1.8,74.5,7.3,23.85
서산,2022.7.7,당진자재창고태양광,0.7,1.669776,27.8,0.5,3.5,79.1,0.2,9.17
서산,2022.7.8,당진자재창고태양광,0.7,2.878848,25.9,0.7,3,81.4,8.3,24.58
서산,2022.7.9,당진자재창고태양광,0.7,3.513552,27.1,,1.5,74.1,10.8,27.18
서산,2022.7.10,당진자재창고태양광,0.7,3.09744,27.6,0,1.3,75.1,7.1,22.58
서산,2022.7.11,당진자재창고태양광,0.7,2.55288,25.1,1.9,1.5,85.1,1.9,11.14
서산,2022.7.12,당진자재창고태양광,0.7,1.296768,26,,1.4,84.1,0.6,9.45
서산,2022.7.13,당진자재창고태양광,0.7,0.119184,25.1,60.6,2.9,91.9,0,1.86
서산,2022.7.14,당진자재창고태양광,0.7,2.44176,24.2,0.4,2.2,87.6,1.2,13.22
서산,2022.7.15,당진자재창고태양광,0.7,3.48648,25.1,,1.6,79.8,8.6,23.97
서산,2022.7.16,당진자재창고태양광,0.7,3.764736,25.1,,2.4,79.6,7.7,22.29
서산,2022.7.17,당진자재창고태양광,0.7,2.84664,24.9,,1.8,81.9,6,21.7
서산,2022.7.18,당진자재창고태양광,0.7,1.463184,23.7,3.2,2.1,86.1,2.2,12.99
서산,2022.7.19,당진자재창고태양광,0.7,3.342,25.2,,1.9,83.3,5.6,22.64
서산,2022.7.20,당진자재창고태양광,0.7,2.862048,26.2,0.7,1.5,78.8,5.2,19.65
서산,2022.7.21,당진자재창고태양광,0.7,1.940016,23.2,40.9,3.1,85.8,2.2,11.57
서산,2022.7.22,당진자재창고태양광,0.7,3.45864,24.5,,2,80.8,6.8,19.08
서산,2022.7.23,당진자재창고태양광,0.7,1.178208,23.7,31.4,1.5,86,1.1,10.54
서산,2022.7.24,당진자재창고태양광,0.7,1.6596,24.9,1.6,2.1,87.3,1.5,11.52
서산,2022.7.25,당진자재창고태양광,0.7,3.75504,26,,1.2,78,11.5,27.05
서산,2022.7.26,당진자재창고태양광,0.7,3.26808,26.7,,1.5,81.1,10.2,25.2
서산,2022.7.27,당진자재창고태양광,0.7,2.770464,27.3,,1.2,78,6.8,20.06
서산,2022.7.28,당진자재창고태양광,0.7,3.531216,28.2,,1.5,72.1,12,26.32
서산,2022.7.29,당진자재창고태양광,0.7,2.86536,28.9,,1.6,74,10.1,24.36
서산,2022.7.30,당진자재창고태양광,0.7,3.112416,29.5,0,2.5,70,7.8,22.17
서산,2022.7.31,당진자재창고태양광,0.7,0.574704,26.6,24.5,2.5,85,0,5.55
서산,2022.8.1,당진자재창고태양광,0.7,1.79952,28,93.9,2.8,82.1,1.8,12.65
서산,2022.8.2,당진자재창고태양광,0.7,1.043712,26.7,0.7,4.2,89,0,6.3
서산,2022.8.3,당진자재창고태양광,0.7,2.474736,27.5,0.9,2.9,87.6,6.8,20.55
서산,2022.8.4,당진자재창고태양광,0.7,3.19248,28.2,0,2,83.8,8.6,23.19
서산,2022.8.5,당진자재창고태양광,0.7,3.210672,28.3,,2.7,86.1,6.8,21.44
서산,2022.8.6,당진자재창고태양광,0.7,2.729712,28.2,,2.2,86.5,6.7,19.94
서산,2022.8.7,당진자재창고태양광,0.7,1.96992,28.5,,3.4,85.6,3.2,15.34
서산,2022.8.8,당진자재창고태양광,0.7,0.229824,27.4,3.3,4.2,90.5,0,1.9
서산,2022.8.9,당진자재창고태양광,0.7,0.409728,27.1,40.3,4.4,91,0,4.32
서산,2022.8.10,당진자재창고태양광,0.7,0.516096,23.3,91.9,1,94.1,0,4.46
서산,2022.8.11,당진자재창고태양광,0.7,0.461424,24.5,39.8,2.2,93.4,0,3.12
서산,2022.8.12,당진자재창고태양광,0.7,3.42936,25.1,,0.9,80.1,11.3,25.87
서산,2022.8.13,당진자재창고태양광,0.7,0.44928,24.4,47.4,1.1,91.4,1.2,5.21
서산,2022.8.14,당진자재창고태양광,0.7,1.52808,26.7,1.3,1.9,92.1,0.1,6.32
서산,2022.8.15,당진자재창고태양광,0.7,1.81104,27.2,10.2,4.7,88.6,1,8.6
서산,2022.8.16,당진자재창고태양광,0.7,3.738432,25.7,0,1.7,79.8,9.6,24.72
서산,2022.8.17,당진자재창고태양광,0.7,3.347328,24,,1.3,80.6,9.3,23.58
서산,2022.8.18,당진자재창고태양광,0.7,3.252912,24.1,,1,81.3,7.3,19.66
서산,2022.8.19,당진자재창고태양광,0.7,1.07592,25.6,0.8,3,89.6,0.1,7.87
서산,2022.8.20,당진자재창고태양광,0.7,2.608272,26.5,0.8,2,82,7.2,19.07
서산,2022.8.21,당진자재창고태양광,0.7,3.511296,25.8,,1,82.1,8.2,19.02
서산,2022.8.22,당진자재창고태양광,0.7,2.559264,25.8,0.7,2,80.1,7.3,19.82
서산,2022.8.23,당진자재창고태양광,0.7,2.16912,23.4,18.1,1.3,85.3,3.5,9.02
서산,2022.8.24,당진자재창고태양광,0.7,2.094816,23.5,,2,78.4,6.8,18.37
서산,2022.8.25,당진자재창고태양광,0.7,0.721536,21.5,0,1,81.6,0.3,8.28
서산,2022.8.26,당진자재창고태양광,0.7,2.916192,21.8,,1.4,80,8.2,19.81
서산,2022.8.27,당진자재창고태양광,0.7,3.877344,20.9,,2.2,65.5,10.9,25.56
서산,2022.8.28,당진자재창고태양광,0.7,3.640656,21.4,,1.4,68.4,11.6,25.37
서산,2022.8.29,당진자재창고태양광,0.7,0.735936,20,0.6,1.6,76.3,0,4.69
서산,2022.8.30,당진자재창고태양광,0.7,0.165552,19.3,118,2.4,94.5,0,2.18
서산,2022.8.31,당진자재창고태양광,0.7,1.64208,21.9,,1.3,85,2,12.3
서산,2022.9.1,당진자재창고태양광,0.7,3.350256,22.9,,1.5,78,10.7,23.15
서산,2022.9.2,당진자재창고태양광,0.7,3.270912,23.5,,2.4,68.6,9.2,22.85
서산,2022.9.3,당진자재창고태양광,0.7,3.05208,23.9,,3.1,68.1,7.6,21.44
서산,2022.9.4,당진자재창고태양광,0.7,0.588288,24,18.8,2.8,83,0,6.19
서산,2022.9.5,당진자재창고태양광,0.7,0.018288,19.5,108.1,3.8,93.6,0,1.86
서산,2022.9.6,당진자재창고태양광,0.7,2.66664,20.5,35.8,3.9,80.6,8.6,20.65
서산,2022.9.7,당진자재창고태양광,0.7,3.529008,21.4,,1,78.9,10.1,21.7
서산,2022.9.8,당진자재창고태양광,0.7,3.515328,21.5,,1.2,75,11.4,23.42
서산,2022.9.9,당진자재창고태양광,0.7,3.22248,23,,1.6,74.4,8.7,21.59
서산,2022.9.10,당진자재창고태양광,0.7,2.836896,22.2,,2.2,65.1,7.9,19.54
서산,2022.9.11,당진자재창고태양광,0.7,1.193136,21.7,,1.3,74.9,0,8.14
서산,2022.9.12,당진자재창고태양광,0.7,2.063136,23,,1.2,82.1,3.2,13.31
서산,2022.9.13,당진자재창고태양광,0.7,0.775536,23.5,0.4,1.8,84,0,6.02
서산,2022.9.14,당진자재창고태양광,0.7,1.482,23.8,2.2,4,62.1,2.5,11.74
서산,2022.9.15,당진자재창고태양광,0.7,1.464432,25.2,,3.3,66.9,2.5,13.25
서산,2022.9.16,당진자재창고태양광,0.7,1.464624,25.8,0.6,2.6,78.6,3,13.27
서산,2022.9.17,당진자재창고태양광,0.7,2.382096,24.7,0,1.6,84.4,4.3,15.45
서산,2022.9.18,당진자재창고태양광,0.7,2.649552,25.6,,2.5,80.1,4.8,14.79
서산,2022.9.19,당진자재창고태양광,0.7,3.235008,22.9,,3.9,65.3,8.7,19.56
서산,2022.9.20,당진자재창고태양광,0.7,2.04432,18.7,,1.7,66.9,5.9,15.32
서산,2022.9.21,당진자재창고태양광,0.7,3.112512,17.8,,1.6,66.3,11.2,21.74
서산,2022.9.22,당진자재창고태양광,0.7,2.679936,18,,0.9,72.9,7.3,18.04
서산,2022.9.23,당진자재창고태양광,0.7,2.170224,16.2,0,2.5,74.8,6.3,14.19
서산,2022.9.24,당진자재창고태양광,0.7,3.26256,17.1,,1.5,73.9,10.2,20.12
서산,2022.9.25,당진자재창고태양광,0.7,2.579952,17.9,,0.9,79.6,3.8,14.32
서산,2022.9.26,당진자재창고태양광,0.7,2.847504,18.4,,1.2,70.4,6.5,15.96
서산,2022.9.27,당진자재창고태양광,0.7,3.237888,18.7,,1.4,72.4,10.9,19.9
서산,2022.9.28,당진자재창고태양광,0.7,2.055696,18.3,,1.1,82.6,6.1,14.02
서산,2022.9.29,당진자재창고태양광,0.7,3.063408,17.6,,1.1,83.5,6.1,15.43
서산,2022.9.30,당진자재창고태양광,0.7,2.415216,18.5,,1,79,8.7,18.52
서산,2022.10.1,당진자재창고태양광,0.7,1.94424,19.1,,0.8,76.6,6.5,14.12
서산,2022.10.2,당진자재창고태양광,0.7,0.908832,21.3,5.6,1.5,76.3,1.4,7.62
서산,2022.10.3,당진자재창고태양광,0.7,0.110928,22.4,78.7,4.2,95,0,1.4
서산,2022.10.4,당진자재창고태양광,0.7,2.593392,17.7,48.5,3.5,78.1,3.3,12.71
서산,2022.10.5,당진자재창고태양광,0.7,2.915088,14.6,,1.2,75.8,6.5,14.14
서산,2022.10.6,당진자재창고태양광,0.7,2.319888,15.6,,1.3,80.6,3.9,7.87
서산,2022.10.7,당진자재창고태양광,0.7,3.325248,13.9,,2.4,66.4,9,18.29
서산,2022.10.8,당진자재창고태양광,0.7,3.112944,14.6,,1.4,69.1,8.9,16.91
서산,2022.10.9,당진자재창고태양광,0.7,0.260304,12.7,20.3,1.3,89,0,2.79
서산,2022.10.10,당진자재창고태양광,0.7,1.336848,10.7,6.9,4.4,71.8,2.8,9.21
서산,2022.10.11,당진자재창고태양광,0.7,3.037488,11.9,,2.2,74.6,9.8,17.95
서산,2022.10.12,당진자재창고태양광,0.7,2.727792,11.9,,1.3,75.6,10.2,17.93
서산,2022.10.13,당진자재창고태양광,0.7,3.071184,14.9,,1.2,77.1,10.2,17.79
서산,2022.10.14,당진자재창고태양광,0.7,2.131872,16.4,,1.4,76,3.3,12.11
서산,2022.10.15,당진자재창고태양광,0.7,2.76096,17.5,,1.4,73.5,7.9,15.53
서산,2022.10.16,당진자재창고태양광,0.7,0.76848,16.6,,1.2,81.3,0.3,6.87
서산,2022.10.17,당진자재창고태양광,0.7,3.148538,11.8,,4,48.1,10.1,18.07
서산,2022.10.18,당진자재창고태양광,0.7,3.288486,8.3,,2,61.8,10.3,17.71
서산,2022.10.19,당진자재창고태양광,0.7,2.926774,8.5,,1.1,71.5,10.1,16.81
서산,2022.10.20,당진자재창고태양광,0.7,3.032064,11.3,,1.1,71.6,10.1,16.78
서산,2022.10.21,당진자재창고태양광,0.7,1.988016,11.9,,1,80.3,3.8,11.67
서산,2022.10.22,당진자재창고태양광,0.7,2.77704,14,,1.2,84.8,6.4,13.46
서산,2022.10.23,당진자재창고태양광,0.7,3.119904,13.3,,2.3,65,10.2,16.18
서산,2022.10.24,당진자재창고태양광,0.7,3.202752,10.2,,2.7,53.4,10.2,16.29
서산,2022.10.25,당진자재창고태양광,0.7,2.934192,9.7,,1.6,63.4,10.1,15.62
서산,2022.10.26,당진자재창고태양광,0.7,2.269344,11.8,,1.1,64.3,8.6,12.92
서산,2022.10.27,당진자재창고태양광,0.7,2.634768,11.5,,1.2,77.9,9.7,14.2
서산,2022.10.28,당진자재창고태양광,0.7,2.556432,11.2,,1.2,80.1,7.8,12.1
서산,2022.10.29,당진자재창고태양광,0.7,2.541072,12.6,,1.1,78.5,8.6,14.01
서산,2022.10.30,당진자재창고태양광,0.7,2.4708,12.6,,0.8,80.1,7.7,12.28
서산,2022.10.31,당진자재창고태양광,0.7,2.19096,12.9,,1.1,79.9,7.8,13.17
서산,2022.11.1,당진자재창고태양광,0.7,1.437936,11.6,,1.1,85,5.2,10.36
서산,2022.11.2,당진자재창고태양광,0.7,2.859216,9,,1.1,71,9.8,15.19
서산,2022.11.3,당진자재창고태양광,0.7,0.658848,9,,1.4,70.3,0.2,5.45
서산,2022.11.4,당진자재창고태양광,0.7,2.865888,6.2,,2.9,50.6,9.7,14.82
서산,2022.11.5,당진자재창고태양광,0.7,2.799312,5.5,,1,69.1,9.8,14.62
서산,2022.11.6,당진자재창고태양광,0.7,2.467056,7.8,,1.1,71,8.3,12.8
서산,2022.11.7,당진자재창고태양광,0.7,1.881504,9.7,,1.2,70.9,6.3,11.79
서산,2022.11.8,당진자재창고태양광,0.7,2.391984,11,,1,80,6.7,10.67
서산,2022.11.9,당진자재창고태양광,0.7,1.555152,10.1,,0.6,81.6,5.8,10.94
서산,2022.11.10,당진자재창고태양광,0.7,2.014416,12.3,,1.5,76.5,8.8,11.66
서산,2022.11.11,당진자재창고태양광,0.7,2.14776,13.9,,1.3,67.9,9.2,12
서산,2022.11.12,당진자재창고태양광,0.7,0.941712,15.7,56,2.1,81.8,2.3,6.19
서산,2022.11.13,당진자재창고태양광,0.7,0.822048,9.8,,2.5,78.6,0,2.73
서산,2022.11.14,당진자재창고태양광,0.7,1.982688,8.9,,1.7,75.9,5.8,10.18
서산,2022.11.15,당진자재창고태양광,0.7,1.847184,8.1,0.6,1.3,79.1,5.4,7.58
서산,2022.11.16,당진자재창고태양광,0.7,2.371632,7.6,,0.8,75.1,8.5,12.11
서산,2022.11.17,당진자재창고태양광,0.7,2.411712,9.2,,0.8,73.3,8.9,11.94
서산,2022.11.18,당진자재창고태양광,0.7,2.355168,10.7,,1.9,69.8,9.2,12.12
서산,2022.11.19,당진자재창고태양광,0.7,2.045664,12.1,,1.1,64.1,8.6,10.81
서산,2022.11.20,당진자재창고태양광,0.7,1.908912,12.6,,1.1,71.6,3,8.06
서산,2022.11.21,당진자재창고태양광,0.7,1.80048,10.7,,1.1,80,8.2,10.9
서산,2022.11.22,당진자재창고태양광,0.7,0.565776,11,0.3,1.6,79.3,0.1,4.14
서산,2022.11.23,당진자재창고태양광,0.7,2.403072,9.5,,1.9,73.5,8.2,11.23
서산,2022.11.24,당진자재창고태양광,0.7,1.941408,7.9,,0.7,81.9,6.4,9.35
서산,2022.11.25,당진자재창고태양광,0.7,2.226336,10.2,,2.1,79.6,8.5,10.65
서산,2022.11.26,당진자재창고태양광,0.7,2.359296,5.9,,1.6,69.5,8.9,10.98
서산,2022.11.27,당진자재창고태양광,0.7,2.119296,5.6,,1.2,56.6,8.5,11.01
서산,2022.11.28,당진자재창고태양광,0.7,0.594816,14,13.4,1.8,74.1,0.8,4.38
서산,2022.11.29,당진자재창고태양광,0.7,0.905904,7.3,2.6,4.2,65.6,1,5.1
서산,2022.11.30,당진자재창고태양광,0.7,1.033968,-2.6,0,4.1,59.9,3.2,6.72
서산,2022.12.1,당진자재창고태양광,0.7,2.45232,-3.6,,1.8,51.1,6.6,10.3
서산,2022.12.2,당진자재창고태양광,0.7,2.410224,-1,,1.8,52.4,6.5,9.85
서산,2022.12.3,당진자재창고태양광,0.7,0.899424,4.3,1.3,1.6,73.5,3.3,6.05
서산,2022.12.4,당진자재창고태양광,0.7,1.1016,-1.5,,2.7,49.8,1.5,6.5
서산,2022.12.5,당진자재창고태양광,0.7,2.525184,-2.4,,1.9,54.4,8.3,10.76
서산,2022.12.6,당진자재창고태양광,0.7,0.989328,1.6,3.6,1.4,77.6,1.8,5.11
서산,2022.12.7,당진자재창고태양광,0.7,0.848448,5.2,,2.2,60.4,2.6,5.72
서산,2022.12.8,당진자재창고태양광,0.7,2.3076,2.7,,0.2,72.5,8.8,10.75
서산,2022.12.9,당진자재창고태양광,0.7,1.494768,3.5,,0.7,78.3,6.7,8.03
서산,2022.12.10,당진자재창고태양광,0.7,0.9636,1.6,,0.9,63.5,2.9,5.56
서산,2022.12.11,당진자재창고태양광,0.7,2.402976,0.9,,1.2,65.4,8.8,10.66
서산,2022.12.12,당진자재창고태양광,0.7,0.851952,1.5,0.7,1.3,80.4,2.9,6.56
서산,2022.12.13,당진자재창고태양광,0.7,0.469872,1.8,5.5,4.7,76.9,1.7,4.86
서산,2022.12.14,당진자재창고태양광,0.7,0.818496,-6.4,0.3,2.6,80.3,0.7,7.06
서산,2022.12.15,당진자재창고태양광,0.7,0.22968,-1.9,5.3,1.9,83.6,0.1,1.93
서산,2022.12.16,당진자재창고태양광,0.7,1.813344,-3.9,,1.8,56.5,7.5,8.58
서산,2022.12.17,당진자재창고태양광,0.7,1.115328,-5.4,6.9,2.1,75.3,2.6,3.11
서산,2022.12.18,당진자재창고태양광,0.7,0.98472,-8.6,1.1,1.6,72.3,7.6,10.77
서산,2022.12.19,당진자재창고태양광,0.7,1.898112,-7.1,0.1,1.2,75,5.9,5.55
서산,2022.12.20,당진자재창고태양광,0.7,2.180064,-2.5,,1.7,64.1,7.5,10.05
서산,2022.12.21,당진자재창고태양광,0.7,0.47088,1.7,6,1.7,84,0.8,2.52
서산,2022.12.22,당진자재창고태양광,0.7,0.59784,-4.2,0.7,5.4,61.8,0.8,5.44
서산,2022.12.23,당진자재창고태양광,0.7,0.49464,-7.1,0.1,5.9,67.8,0.5,4.54
서산,2022.12.24,당진자재창고태양광,0.7,2.46456,-8.8,,1.7,70.8,8.7,10.7
서산,2022.12.25,당진자재창고태양광,0.7,2.354304,-5,,1.2,78.3,8.6,11.27
서산,2022.12.26,당진자재창고태양광,0.7,1.607904,-4.1,,0.7,80.1,5.6,7.32
서산,2022.12.27,당진자재창고태양광,0.7,2.125968,-2.6,,0.7,78.4,6.8,10.01
서산,2022.12.28,당진자재창고태양광,0.7,1.903296,-2.6,,1.4,70,7.6,9.59
서산,2022.12.29,당진자재창고태양광,0.7,1.303776,-3.5,,0.8,74.9,1.3,5.73
서산,2022.12.30,당진자재창고태양광,0.7,1.43784,-2.1,0.1,0.9,80,3.2,6.79
서산,2022.12.31,당진자재창고태양광,0.7,1.587264,-1.2,0.2,1,74.9,5.4,8.21
서산,2023.1.1,당진자재창고태양광,0.7,2.349936,-1.2,,1.2,65,8.2,10.76
서산,2023.1.2,당진자재창고태양광,0.7,2.543376,-4.1,,1.7,62,8.6,11.23
서산,2023.1.3,당진자재창고태양광,0.7,2.522688,-4.8,,1.4,70,8.9,12.12
서산,2023.1.4,당진자재창고태양광,0.7,2.255568,-1.5,,0.9,71,8.5,10.15
